time,value,gender,age,became_member_on,income,reward,offer_received,offer_viewed,offer_completed,transaction,offer_views_missed,informational,bogo,discount,total_reward_completed,total_duration_completed,total_difficulty_completed,difficulty_offered,duration_offered,last_time_offer_received,last_time_offer_completed,first_time_offer_received,first_time_offer_completed,mean_time_between_actions,amount_of_completed_user_paths,email,social,web,mobile
666,20.32,M,59.0,20170825,68000.0,30.0,2,2,0,5,0,0,4,0,0.0,0.0,0.0,7.5,6.0,336,0,0,False,55.33333333333334,0,4.0,4.0,2.0,4.0
636,139.26000000000002,F,39.0,20170102,34000.0,73.0,6,4,5,17,2,1,8,6,26.0,1.03125,1.0625,6.466666666666668,6.4,576,576,0,False,19.875,0,15.0,12.0,12.0,15.0
582,76.4,F,67.0,20171130,100000.0,53.0,4,4,2,3,0,0,6,4,15.0,1.0769230769230769,1.1538461538461535,8.5,7.6000000000000005,576,216,0,False,44.76923076923077,2,10.0,5.0,7.0,10.0
660,38.97,M,66.0,20151210,63000.0,29.0,5,3,2,14,2,3,3,4,8.0,0.5,0.5,5.6000000000000005,5.6000000000000005,576,462,0,False,27.5,0,10.0,8.0,8.0,9.0
588,27.230000000000008,M,27.0,20180313,31000.0,59.0,6,4,1,8,2,0,4,7,2.0,0.5263157894736842,0.5263157894736842,10.363636363636365,8.090909090909093,576,348,0,False,30.94736842105263,0,11.0,9.0,7.0,10.0
660,88.76,F,74.0,20180109,89000.0,70.0,5,5,3,3,0,2,6,5,22.0,1.5,1.875,8.461538461538463,7.6923076923076925,504,660,0,False,41.25,2,13.0,11.0,7.0,13.0
678,280.79,M,77.0,20150919,88000.0,52.0,6,5,5,13,1,2,3,11,19.0,1.5517241379310345,2.241379310344827,10.9375,8.1875,576,582,0,False,23.37931034482759,2,16.0,11.0,14.0,11.0
696,14.23,M,43.0,20180106,72000.0,44.0,5,4,0,7,1,1,6,2,0.0,0.0,0.0,6.666666666666668,6.4444444444444455,576,0,0,False,43.5,0,9.0,6.0,9.0,9.0
612,139.95000000000002,F,78.0,20171121,73000.0,50.0,5,3,5,8,2,0,3,10,18.0,1.9523809523809523,2.3809523809523814,10.0,8.384615384615385,576,612,0,False,29.142857142857146,2,13.0,9.0,10.0,13.0
576,9.24,M,54.0,20180116,55000.0,55.0,5,4,0,4,1,0,5,4,0.0,0.0,0.0,8.77777777777778,6.777777777777779,576,0,0,False,44.30769230769231,0,9.0,8.0,9.0,9.0
690,180.42,M,41.0,20171218,81000.0,27.0,5,5,3,8,0,4,3,6,9.0,0.9047619047619048,1.1904761904761905,5.769230769230769,5.3076923076923075,576,690,0,False,32.85714285714286,3,13.0,7.0,9.0,13.0
612,154.32999999999998,F,59.0,20180414,54000.0,52.0,6,4,4,11,2,2,4,8,14.0,1.48,1.8,9.285714285714286,8.142857142857142,576,522,0,False,24.48,1,14.0,10.0,10.0,12.0
696,7.609999999999999,M,35.0,20171213,34000.0,12.0,5,2,0,4,3,4,2,1,0.0,0.0,0.0,2.857142857142857,4.714285714285714,576,0,0,False,48.0,0,7.0,2.0,7.0,7.0
696,55.08,M,56.0,20161001,73000.0,6.0,2,1,1,16,1,1,0,3,2.0,0.35000000000000003,0.5,7.5,6.25,576,612,0,False,30.900000000000002,0,4.0,0.0,4.0,4.0
708,102.29,M,43.0,20170109,31000.0,44.0,5,3,3,15,2,1,3,7,13.0,0.9230769230769231,1.2307692307692308,10.545454545454545,7.818181818181818,576,528,0,False,27.23076923076923,1,11.0,3.0,11.0,7.0
642,189.71999999999997,M,76.0,20160501,111000.0,81.0,5,5,4,7,0,2,9,3,27.0,1.1904761904761905,1.6666666666666667,7.5,5.7857142857142865,576,576,0,False,22.571428571428573,2,14.0,14.0,12.0,14.0
714,172.04,F,46.0,20140624,82000.0,25.0,4,4,2,8,0,2,2,6,5.0,0.9444444444444444,0.9444444444444444,6.1000000000000005,6.7,576,594,0,False,35.333333333333336,0,10.0,10.0,8.0,10.0
702,60.400000000000006,M,33.0,20180718,59000.0,40.0,4,3,1,5,1,2,5,1,5.0,0.5384615384615384,0.3846153846153847,6.875,5.875,504,444,0,False,54.0,1,8.0,4.0,6.0,7.0
600,93.97,F,90.0,20180109,85000.0,70.0,5,2,3,4,3,1,7,2,20.0,1.7142857142857142,2.5,10.0,6.9,576,588,0,False,42.85714285714286,0,10.0,5.0,7.0,8.0
702,18.069999999999997,M,87.0,20171223,54000.0,54.0,5,3,1,4,2,1,5,3,3.0,0.5384615384615384,0.5384615384615384,7.333333333333334,6.222222222222222,576,408,0,False,54.0,0,9.0,7.0,7.0,9.0
660,67.44999999999999,M,44.0,20171121,73000.0,70.0,4,4,2,4,0,0,7,3,10.0,1.2142857142857142,1.7857142857142858,11.5,7.5,576,660,0,False,47.142857142857146,2,10.0,4.0,8.0,7.0
600,7.29,M,21.0,20180626,33000.0,28.0,5,2,0,3,3,0,2,5,0.0,0.0,0.0,10.571428571428573,7.714285714285714,576,0,0,False,60.0,0,7.0,5.0,7.0,5.0
612,100.86,F,41.0,20160205,64000.0,32.0,4,3,2,7,1,1,2,6,4.0,1.25,1.25,8.88888888888889,8.222222222222221,504,552,0,False,38.25,1,9.0,8.0,9.0,9.0
672,53.92,O,60.0,20170201,69000.0,74.0,5,4,3,17,1,0,9,3,13.0,0.7241379310344828,0.5862068965517241,7.166666666666668,6.666666666666668,504,402,0,False,23.17241379310345,0,12.0,7.0,10.0,12.0
576,65.64000000000001,M,60.0,20160625,52000.0,35.0,3,2,1,13,1,1,5,0,5.0,0.2631578947368421,0.2631578947368421,5.833333333333333,4.833333333333333,576,372,0,False,24.94736842105263,0,6.0,5.0,6.0,6.0
630,1.76,M,43.0,20170902,31000.0,40.0,5,3,0,2,2,0,8,0,0.0,0.0,0.0,5.0,5.25,576,0,0,False,63.0,0,8.0,7.0,8.0,8.0
684,77.67999999999999,M,61.0,20131217,59000.0,23.0,5,4,2,23,1,4,2,5,5.0,0.41176470588235287,0.5,4.636363636363638,5.545454545454547,504,396,0,False,20.11764705882353,0,11.0,5.0,11.0,11.0
648,138.55,F,54.0,20180102,50000.0,45.0,3,3,3,10,0,0,3,6,15.0,1.4210526315789471,2.3684210526315788,15.0,9.0,576,594,0,False,34.10526315789474,1,9.0,0.0,9.0,3.0
564,121.68,M,57.0,20170922,118000.0,45.0,4,3,2,5,1,3,6,0,15.0,0.7142857142857143,1.0714285714285714,5.0,4.333333333333333,504,192,0,False,40.28571428571429,2,9.0,9.0,6.0,9.0
666,15.159999999999998,M,56.0,20170925,32000.0,62.0,5,4,0,7,1,2,6,1,0.0,0.0,0.0,7.777777777777779,6.222222222222222,576,0,0,False,41.625,0,9.0,7.0,5.0,9.0
708,87.80000000000001,M,40.0,20150224,91000.0,109.0,6,5,3,4,1,0,12,2,25.0,1.1666666666666667,1.3888888888888888,8.928571428571429,6.714285714285714,576,660,0,False,39.333333333333336,2,14.0,9.0,7.0,14.0
654,55.52,F,60.0,20170807,113000.0,6.0,2,2,1,2,0,2,0,3,2.0,1.0,1.4285714285714286,6.0,5.4,576,120,0,False,93.42857142857144,0,5.0,2.0,3.0,5.0
690,48.43,F,40.0,20140225,41000.0,61.0,6,4,1,15,2,2,7,2,5.0,0.19230769230769235,0.19230769230769235,6.2727272727272725,5.909090909090909,576,606,0,False,26.53846153846154,0,11.0,9.0,7.0,11.0
672,40.879999999999995,M,68.0,20140416,40000.0,21.0,4,3,3,15,1,2,0,8,8.0,0.96,0.96,6.5,7.1000000000000005,576,660,0,False,26.88,0,10.0,10.0,8.0,10.0
666,213.92000000000004,M,54.0,20150305,92000.0,21.0,4,3,2,9,1,3,0,6,7.0,1.1111111111111112,1.6666666666666667,10.0,7.888888888888889,576,654,0,False,37.0,2,9.0,4.0,8.0,6.0
588,20.28,M,56.0,20180212,87000.0,55.0,5,4,2,1,1,0,3,8,7.0,1.6666666666666667,2.5,12.727272727272728,9.181818181818183,576,540,0,False,35.0,1,11.0,8.0,8.0,8.0
678,24.23,M,41.0,20161212,32000.0,50.0,4,4,0,13,0,0,8,0,0.0,0.0,0.0,6.25,6.0,576,0,0,False,32.0,0,8.0,4.0,8.0,8.0
684,48.09,M,48.0,20180113,60000.0,70.0,5,5,3,3,0,0,8,5,18.0,1.0625,1.375,6.923076923076923,5.769230769230769,576,684,0,False,42.75,3,13.0,13.0,13.0,13.0
654,180.06000000000003,O,79.0,20151021,57000.0,29.0,4,1,3,12,3,1,2,5,13.0,1.2000000000000002,1.6,8.875,7.375,576,618,0,False,30.900000000000002,0,8.0,3.0,8.0,6.0
576,80.02000000000001,F,71.0,20160103,86000.0,34.0,4,2,2,4,2,1,4,3,8.0,1.0,1.0,5.75,5.5,576,228,0,False,48.0,2,8.0,8.0,7.0,8.0
636,13.06,M,19.0,20170818,32000.0,35.0,5,3,0,7,2,1,3,4,0.0,0.0,0.0,7.375,7.375,576,0,0,False,42.400000000000006,0,8.0,6.0,6.0,8.0
696,169.29000000000002,F,41.0,20160615,61000.0,90.0,4,4,4,11,0,0,9,3,30.0,1.3478260869565215,1.9565217391304348,11.25,7.75,576,696,0,False,30.26086956521739,3,12.0,6.0,6.0,9.0
618,186.02,M,57.0,20170626,61000.0,54.0,4,4,3,11,0,2,3,6,18.0,1.0909090909090908,1.6818181818181819,10.090909090909093,7.272727272727272,504,366,0,False,28.09090909090909,2,11.0,6.0,8.0,8.0
696,46.17999999999999,M,57.0,20170514,56000.0,59.0,6,4,2,18,2,0,4,8,4.0,0.6666666666666666,0.6666666666666666,10.833333333333336,8.416666666666666,576,666,0,False,23.200000000000003,0,12.0,10.0,10.0,11.0
684,96.58,F,77.0,20140313,90000.0,24.0,5,5,2,3,0,6,0,6,8.0,1.133333333333333,1.8,6.75,6.083333333333333,576,684,0,False,45.6,2,12.0,5.0,10.0,9.0
588,102.87,F,70.0,20161118,117000.0,69.0,5,2,5,4,3,0,10,2,27.0,2.0625,2.1875,7.083333333333334,6.5,576,588,0,False,26.25,1,12.0,6.0,9.0,12.0
660,105.19,M,60.0,20151207,70000.0,10.0,4,2,1,7,2,5,0,2,5.0,0.7142857142857143,1.4285714285714286,5.714285714285714,5.42857142857143,576,336,0,False,42.42857142857143,0,7.0,2.0,5.0,5.0
696,155.99,M,82.0,20160930,61000.0,86.0,5,5,4,8,0,0,8,6,22.0,1.4545454545454546,2.0454545454545454,11.071428571428573,7.857142857142858,576,618,0,False,31.636363636363637,1,14.0,8.0,12.0,11.0
648,142.75,M,52.0,20140425,85000.0,54.0,4,3,3,7,1,1,6,3,18.0,1.1176470588235294,1.2941176470588236,6.6000000000000005,6.0,576,594,0,False,38.11764705882353,2,10.0,10.0,6.0,10.0
582,158.62,M,63.0,20140809,73000.0,65.0,5,4,5,7,1,0,8,6,25.0,1.619047619047619,1.7619047619047619,7.214285714285714,6.7857142857142865,504,540,0,False,27.71428571428572,2,14.0,14.0,12.0,14.0
708,11.05,M,53.0,20180315,54000.0,37.0,4,3,1,3,1,0,3,5,2.0,0.6363636363636364,0.9090909090909092,8.625,7.0,576,708,0,False,64.36363636363636,0,8.0,4.0,6.0,8.0
654,144.71000000000004,F,83.0,20180115,46000.0,77.0,5,2,3,13,3,0,6,4,25.0,0.8695652173913043,1.7391304347826086,13.0,6.7,576,654,0,False,28.434782608695656,1,10.0,6.0,10.0,7.0
696,296.78999999999996,M,27.0,20170709,62000.0,60.0,5,4,4,16,1,1,6,6,20.0,1.0,1.1034482758620692,7.384615384615386,7.0,504,504,0,False,24.0,3,13.0,12.0,10.0,13.0
618,51.129999999999995,M,66.0,20171214,69000.0,70.0,5,5,1,3,0,4,7,0,10.0,0.3571428571428572,0.7142857142857143,6.363636363636363,4.636363636363638,504,462,0,False,44.142857142857146,1,11.0,7.0,11.0,11.0
684,14.3,M,38.0,20180114,70000.0,72.0,5,5,0,4,0,0,6,4,0.0,0.0,0.0,8.8,6.6000000000000005,576,0,0,False,36.85714285714286,0,10.0,10.0,6.0,10.0
618,56.89,M,50.0,20171010,73000.0,26.0,3,3,0,4,0,2,2,2,0.0,0.0,0.0,5.666666666666668,5.666666666666668,576,0,0,False,61.800000000000004,0,6.0,6.0,2.0,6.0
624,37.279999999999994,M,58.0,20140422,68000.0,24.0,3,1,2,9,2,0,3,3,8.0,0.9333333333333331,0.8,6.0,7.0,504,600,0,False,19.200000000000003,0,6.0,3.0,6.0,6.0
630,31.240000000000002,M,87.0,20150402,58000.0,69.0,5,4,0,14,1,0,7,2,0.0,0.0,0.0,9.444444444444445,6.777777777777779,576,0,0,False,27.39130434782609,0,9.0,8.0,7.0,9.0
642,11.09,M,53.0,20180506,64000.0,4.0,3,3,0,3,0,4,0,2,0.0,0.0,0.0,3.3333333333333335,4.333333333333333,408,0,0,False,52.66666666666667,0,6.0,4.0,2.0,6.0
564,83.03999999999999,F,66.0,20180110,80000.0,36.0,3,3,1,4,0,0,4,3,2.0,0.9090909090909092,0.9090909090909092,8.571428571428571,7.714285714285714,408,84,0,False,51.27272727272727,1,7.0,5.0,7.0,7.0
600,142.36,M,44.0,20180210,65000.0,105.0,5,5,4,9,0,2,9,3,35.0,1.1739130434782612,2.1739130434782608,10.714285714285715,6.214285714285714,576,576,0,False,26.08695652173913,2,14.0,11.0,9.0,11.0
678,10.600000000000001,M,63.0,20171114,39000.0,40.0,3,2,1,3,1,0,6,0,5.0,0.5555555555555556,0.5555555555555556,6.666666666666668,5.333333333333333,576,678,0,False,56.66666666666667,0,6.0,5.0,6.0,6.0
708,179.02999999999994,M,44.0,20170314,32000.0,79.0,5,4,5,22,1,0,6,8,27.0,1.0555555555555556,1.3055555555555556,9.35714285714286,7.642857142857143,504,552,0,False,19.666666666666668,1,14.0,12.0,8.0,14.0
666,56.86,F,69.0,20171121,54000.0,70.0,5,5,2,4,0,0,5,7,12.0,0.75,1.25,11.666666666666666,7.5,576,222,0,False,41.625,2,12.0,7.0,10.0,10.0
702,72.27,F,70.0,20180405,59000.0,42.0,4,4,2,4,0,0,4,6,4.0,1.2142857142857142,1.4285714285714286,9.0,7.1000000000000005,576,228,0,False,50.142857142857146,0,10.0,7.0,10.0,10.0
702,88.77000000000001,F,42.0,20180130,90000.0,21.0,5,4,3,5,1,3,0,9,7.0,1.411764705882353,1.5882352941176472,6.75,6.833333333333334,576,606,0,False,41.294117647058826,2,12.0,8.0,10.0,12.0
660,112.5,F,28.0,20170816,37000.0,29.0,5,4,2,13,1,4,3,4,10.0,0.625,1.0416666666666667,6.818181818181818,5.909090909090909,576,450,0,False,27.5,0,11.0,3.0,11.0,9.0
666,87.71000000000001,M,59.0,20171204,93000.0,34.0,4,4,2,4,0,2,3,5,10.0,1.2142857142857142,1.7857142857142858,9.5,7.7,576,510,0,False,47.57142857142857,1,10.0,4.0,8.0,7.0
654,101.82000000000001,O,52.0,20170307,60000.0,60.0,4,4,3,7,0,2,6,3,20.0,1.2222222222222223,1.9444444444444444,9.545454545454545,6.545454545454547,576,654,0,False,31.66666666666667,1,11.0,8.0,6.0,8.0
576,26.04,F,74.0,20151216,94000.0,43.0,6,3,1,1,3,0,6,4,5.0,0.4545454545454546,0.4545454545454546,7.4,6.300000000000001,576,186,0,False,52.36363636363637,1,10.0,7.0,10.0,9.0
654,21.71,M,65.0,20171007,74000.0,69.0,6,5,2,5,1,2,8,3,8.0,0.6666666666666666,0.6666666666666666,6.230769230769232,5.769230769230769,576,654,0,False,36.333333333333336,2,13.0,13.0,7.0,13.0
582,4.87,O,44.0,20171031,44000.0,19.0,5,4,0,4,1,2,1,6,0.0,0.0,0.0,6.555555555555555,7.4444444444444455,576,0,0,False,44.76923076923077,0,9.0,8.0,7.0,9.0
504,96.92,F,55.0,20170829,74000.0,11.0,3,1,1,5,2,1,0,4,3.0,0.7000000000000001,0.7000000000000001,6.2,6.2,504,192,0,False,33.6,1,5.0,4.0,4.0,5.0
660,133.1,M,71.0,20170808,85000.0,36.0,4,1,2,6,3,1,3,3,12.0,0.9230769230769231,1.5384615384615383,8.571428571428571,6.0,504,474,0,False,47.53846153846154,1,7.0,3.0,6.0,7.0
708,40.42,M,43.0,20151105,37000.0,51.0,5,3,1,16,2,1,4,4,2.0,0.4,0.4,10.0,7.4444444444444455,576,168,0,False,28.32,1,9.0,8.0,6.0,8.0
696,40.849999999999994,M,35.0,20171203,73000.0,16.0,6,4,1,12,2,6,0,5,2.0,0.4347826086956522,0.4347826086956522,6.363636363636363,6.545454545454547,576,684,0,False,30.26086956521739,0,11.0,5.0,9.0,9.0
588,100.86,F,59.0,20170819,105000.0,38.0,4,3,2,4,1,2,3,4,12.0,0.9230769230769231,1.5384615384615383,7.777777777777779,5.4444444444444455,576,372,0,False,45.230769230769226,1,9.0,5.0,7.0,9.0
630,93.2,F,49.0,20180109,73000.0,61.0,6,4,3,6,2,3,7,3,17.0,1.263157894736842,1.3157894736842106,6.538461538461538,6.846153846153847,576,516,0,False,33.1578947368421,2,13.0,7.0,10.0,13.0
630,24.179999999999996,F,63.0,20180129,36000.0,34.0,4,2,0,6,2,0,4,2,0.0,0.0,0.0,8.333333333333334,5.666666666666668,576,0,0,False,38.5,0,6.0,4.0,6.0,6.0
648,88.32000000000001,M,66.0,20180302,70000.0,55.0,4,3,3,6,1,2,8,0,20.0,1.1875,1.25,5.5,5.6000000000000005,576,456,0,False,36.75,1,10.0,5.0,8.0,10.0
672,95.38,M,65.0,20151226,52000.0,45.0,4,3,2,8,1,0,2,7,8.0,1.0,1.5882352941176472,10.555555555555557,7.666666666666668,576,372,0,False,39.52941176470589,1,9.0,7.0,7.0,7.0
648,86.24,F,44.0,20170908,37000.0,58.0,6,5,3,10,1,2,8,4,12.0,0.7916666666666666,0.8333333333333334,6.42857142857143,6.142857142857143,576,366,0,False,27.0,0,14.0,5.0,12.0,14.0
582,106.09,F,57.0,20160527,64000.0,19.0,3,2,2,6,1,2,3,2,7.0,0.9230769230769231,1.1538461538461535,5.0,5.0,576,576,0,False,44.76923076923077,1,7.0,5.0,5.0,7.0
678,207.46,F,50.0,20151102,77000.0,33.0,4,4,3,10,0,2,3,6,11.0,1.0,0.9047619047619048,5.1818181818181825,6.454545454545454,576,600,0,False,18.571428571428573,3,11.0,6.0,11.0,11.0
654,47.059999999999995,M,37.0,20150806,67000.0,25.0,4,2,0,12,2,3,3,0,0.0,0.0,0.0,4.166666666666667,4.833333333333333,576,0,0,False,29.66666666666667,0,6.0,2.0,6.0,6.0
672,524.45,M,41.0,20170925,38000.0,39.0,3,2,2,15,1,1,3,3,13.0,0.6363636363636364,0.7727272727272727,7.2857142857142865,6.571428571428571,504,516,0,False,30.54545454545455,2,7.0,6.0,4.0,7.0
660,193.9,M,35.0,20171217,68000.0,37.0,6,4,4,12,2,3,0,11,14.0,1.5384615384615383,2.3076923076923075,11.428571428571429,8.571428571428571,576,444,0,False,25.384615384615387,2,14.0,8.0,12.0,9.0
672,394.69999999999993,F,55.0,20160919,91000.0,21.0,5,5,2,15,0,6,3,3,7.0,0.6296296296296297,0.5555555555555556,3.75,5.916666666666668,576,588,0,False,24.88888888888889,1,12.0,7.0,8.0,12.0
690,175.14000000000001,F,89.0,20151126,87000.0,41.0,6,4,3,8,2,5,5,3,17.0,1.0,1.1904761904761905,5.0,5.846153846153847,576,630,0,False,32.85714285714286,1,13.0,2.0,11.0,13.0
660,19.830000000000002,M,28.0,20160621,35000.0,4.0,4,2,0,10,2,4,0,2,0.0,0.0,0.0,3.3333333333333335,4.666666666666667,576,0,0,False,41.25,0,6.0,2.0,4.0,6.0
696,76.48,M,31.0,20130915,58000.0,33.0,5,3,4,17,2,0,2,10,12.0,1.1724137931034482,1.1034482758620692,8.416666666666666,8.5,504,612,0,False,24.0,0,12.0,9.0,12.0,12.0
624,187.44,F,35.0,20180531,65000.0,69.0,5,4,4,11,1,1,6,6,23.0,1.2083333333333333,1.75,9.692307692307693,7.0,504,510,0,False,26.0,2,13.0,9.0,10.0,10.0
714,46.59,M,19.0,20150824,46000.0,45.0,3,3,1,16,0,0,7,0,5.0,0.3043478260869566,0.2173913043478261,6.42857142857143,5.857142857142858,504,144,0,False,31.04347826086957,0,7.0,4.0,7.0,7.0
684,189.12,M,76.0,20170823,86000.0,64.0,6,5,5,8,1,2,3,11,23.0,1.5,2.25,8.875,6.625,576,684,0,False,28.5,3,16.0,9.0,16.0,14.0
690,24.03,M,58.0,20171204,39000.0,27.0,6,3,0,8,3,4,4,1,0.0,0.0,0.0,3.8888888888888893,4.555555555555555,576,0,0,False,40.58823529411765,0,9.0,7.0,5.0,9.0
522,9.68,M,26.0,20180510,53000.0,11.0,4,1,0,2,3,1,1,3,0.0,0.0,0.0,7.0,7.6000000000000005,504,0,0,False,74.57142857142857,0,5.0,2.0,5.0,5.0
624,86.03,M,83.0,20180725,96000.0,25.0,4,3,3,3,1,2,0,8,9.0,2.076923076923077,3.076923076923077,11.0,8.0,408,624,0,False,48.0,2,10.0,5.0,8.0,7.0
696,88.85999999999999,M,52.0,20170226,67000.0,50.0,4,3,1,18,1,2,6,0,5.0,0.19230769230769235,0.19230769230769235,6.25,5.75,576,414,0,False,20.30769230769231,0,8.0,6.0,4.0,8.0
612,18.26,M,61.0,20171217,65000.0,37.0,5,3,0,7,2,2,5,1,0.0,0.0,0.0,5.625,5.875,576,0,0,False,40.800000000000004,0,8.0,7.0,4.0,8.0
672,15.350000000000001,M,30.0,20130908,67000.0,14.0,5,1,0,6,4,2,0,4,0.0,0.0,0.0,10.0,6.666666666666668,576,0,0,False,56.0,0,6.0,2.0,4.0,4.0
696,61.18999999999999,M,40.0,20170210,41000.0,50.0,4,4,3,21,0,0,5,6,10.0,0.6875,0.6875,7.818181818181818,6.909090909090909,576,642,0,False,21.75,1,11.0,11.0,11.0,11.0
612,138.49,F,63.0,20131005,100000.0,115.0,5,4,4,5,1,0,13,0,35.0,1.2222222222222223,1.9444444444444444,8.846153846153848,5.615384615384616,504,540,0,False,34.0,3,13.0,10.0,12.0,13.0
678,130.53,M,69.0,20161119,31000.0,35.0,4,4,2,17,0,2,2,6,5.0,0.6296296296296297,0.6296296296296297,7.1000000000000005,6.9,576,180,0,False,25.11111111111111,0,10.0,8.0,10.0,10.0
642,30.01,M,33.0,20180531,70000.0,38.0,4,3,1,6,1,2,3,3,10.0,0.5,0.7142857142857143,6.75,6.375,576,444,0,False,45.85714285714286,0,8.0,8.0,3.0,8.0
714,248.53000000000003,F,70.0,20151012,90000.0,40.0,6,1,4,10,5,0,0,11,14.0,1.9047619047619047,2.857142857142857,15.454545454545457,10.0,576,714,0,False,34.0,1,11.0,5.0,11.0,5.0
600,75.75999999999999,F,75.0,20170830,76000.0,18.0,4,4,3,4,0,2,0,9,6.0,1.8,2.0,8.181818181818183,8.090909090909093,576,600,0,False,40.0,1,11.0,6.0,11.0,11.0
630,7.33,M,21.0,20170729,72000.0,28.0,4,3,0,2,1,0,2,5,0.0,0.0,0.0,10.571428571428573,7.857142857142858,576,0,0,False,70.0,0,7.0,2.0,7.0,5.0
648,199.18999999999997,M,50.0,20141119,61000.0,36.0,6,6,4,11,0,4,0,12,12.0,1.3703703703703705,1.7407407407407407,8.8125,7.9375,576,582,0,False,24.0,1,16.0,9.0,16.0,13.0
690,29.94,M,40.0,20180629,32000.0,38.0,4,2,2,6,2,0,2,6,7.0,1.4285714285714286,2.1428571428571432,12.5,8.375,576,462,0,False,49.28571428571429,0,8.0,5.0,8.0,6.0
576,0.0,F,43.0,20170829,63000.0,24.0,6,5,0,0,1,5,4,2,0.0,0.0,0.0,3.636363636363636,6.090909090909092,576,0,0,False,52.36363636363637,0,11.0,3.0,10.0,11.0
654,325.24,M,58.0,20160514,117000.0,30.0,5,4,3,12,1,3,3,6,10.0,0.9166666666666666,0.9166666666666666,5.5,6.416666666666668,576,516,0,False,27.25,2,12.0,10.0,11.0,12.0
684,53.410000000000004,M,71.0,20170924,55000.0,107.0,6,6,4,4,0,0,11,5,27.0,1.35,1.75,8.6875,6.8125,576,606,0,False,34.2,1,16.0,13.0,14.0,16.0
624,55.53999999999999,F,38.0,20150516,35000.0,50.0,2,2,1,20,0,0,5,0,10.0,0.28,0.4,10.0,6.2,336,18,0,False,24.96,0,5.0,5.0,2.0,5.0
660,15.01,M,58.0,20180130,61000.0,50.0,4,3,1,4,1,0,8,0,5.0,0.5833333333333334,0.4166666666666667,6.25,6.5,504,120,0,False,55.0,1,8.0,4.0,6.0,8.0
642,169.86,M,63.0,20170925,105000.0,18.0,3,3,2,6,0,2,0,6,6.0,1.0,1.0,5.25,6.0,408,492,0,False,45.85714285714286,2,8.0,8.0,6.0,8.0
576,21.07,F,61.0,20180203,47000.0,38.0,5,4,2,8,1,1,4,6,6.0,0.7368421052631579,0.7368421052631579,5.636363636363638,6.0,576,498,0,False,21.47368421052632,0,11.0,10.0,11.0,11.0
702,11.8,M,47.0,20170826,32000.0,69.0,5,4,0,5,1,0,7,2,0.0,0.0,0.0,9.444444444444445,6.333333333333334,576,0,0,False,50.142857142857146,0,9.0,8.0,9.0,9.0
702,96.04,M,31.0,20180515,56000.0,24.0,5,3,3,6,2,2,2,7,9.0,1.5882352941176472,1.4705882352941178,7.272727272727272,8.090909090909093,576,624,0,False,41.294117647058826,0,11.0,6.0,11.0,11.0
696,5.98,M,66.0,20171116,31000.0,15.0,4,3,0,3,1,4,3,0,0.0,0.0,0.0,2.1428571428571432,4.142857142857143,504,0,0,False,69.60000000000001,0,7.0,6.0,3.0,7.0
714,210.11,O,51.0,20160707,55000.0,46.0,5,4,4,15,1,2,5,6,17.0,1.2142857142857142,1.4285714285714286,8.846153846153848,7.769230769230769,504,522,0,False,25.5,1,13.0,5.0,11.0,10.0
690,224.76,M,76.0,20160407,63000.0,42.0,5,5,4,13,0,2,3,9,14.0,1.2962962962962963,1.6666666666666667,9.642857142857142,8.071428571428571,576,594,0,False,25.555555555555557,3,14.0,9.0,14.0,11.0
714,29.889999999999997,M,38.0,20180414,36000.0,69.0,6,4,0,9,2,1,7,2,0.0,0.0,0.0,8.5,7.300000000000001,576,0,0,False,37.57894736842106,0,10.0,8.0,4.0,10.0
678,124.48000000000002,M,63.0,20170828,73000.0,69.0,4,4,4,7,0,0,9,3,23.0,1.263157894736842,1.4210526315789471,6.75,6.0,576,588,0,False,26.842105263157897,3,12.0,12.0,9.0,12.0
660,114.78,M,61.0,20160322,73000.0,45.0,4,4,4,7,0,0,6,6,15.0,1.3684210526315792,1.4210526315789471,6.75,6.5,576,576,0,False,34.10526315789474,4,12.0,6.0,12.0,12.0
702,121.86,F,75.0,20130806,69000.0,76.0,6,6,4,8,0,2,8,6,22.0,1.2916666666666667,1.875,9.0625,6.8125,576,588,0,False,29.25,2,16.0,7.0,11.0,13.0
660,188.12,M,61.0,20160520,62000.0,66.0,5,3,3,11,2,1,7,3,22.0,1.0,1.3636363636363635,8.181818181818183,6.818181818181818,576,594,0,False,30.0,0,11.0,10.0,8.0,11.0
696,209.1,F,68.0,20170725,116000.0,74.0,5,3,4,8,2,1,8,3,28.0,1.3,1.6,7.166666666666668,6.166666666666668,576,576,0,False,34.800000000000004,3,12.0,12.0,6.0,12.0
474,26.270000000000007,M,40.0,20171210,56000.0,60.0,3,3,1,2,0,0,5,2,10.0,0.7777777777777778,1.1111111111111112,12.85714285714286,7.857142857142858,408,474,0,False,42.0,1,7.0,5.0,2.0,5.0
636,17.240000000000002,F,63.0,20171217,56000.0,60.0,4,4,1,1,0,2,7,0,10.0,0.7000000000000001,1.0,6.666666666666668,5.888888888888889,576,636,0,False,46.800000000000004,1,9.0,7.0,4.0,9.0
660,9.44,M,50.0,20170802,42000.0,21.0,3,1,1,4,2,0,2,3,3.0,0.7777777777777778,0.7777777777777778,8.8,6.800000000000001,576,660,0,False,32.0,0,5.0,4.0,5.0,4.0
